0,1,2,3,4,5,6,7,8,9
lap,3,1'53.922,32.461,31.823,21.897,27.741,283.6,,
lap,4,1'53.906,32.368,31.859,22.166,27.513,288.9,,
lap,5,1'53.510,32.211,31.987,21.750,27.562,285.9,,
lap,6,1'53.661,32.159,32.024,21.815,27.663,285.1,,
lap,7,1'53.771,32.319,32.251,21.766,27.435,287.4,,
lap,8,1'53.741,32.349,31.981,21.845,27.566,286.6,,
lap,9,1'54.426,32.816,32.168,21.880,27.562,286.6,,
lap,10,1'54.231,32.578,32.193,21.971,27.489,286.6,,
lap,11,1'53.563,32.354,31.975,21.765,27.469,286.6,,
lap,12,1'53.585,32.219,31.955,21.815,27.596,285.9,,
lap,13,1'53.469,32.219,31.890,21.832,27.528,285.9,,
lap,14,1'53.258,32.128,31.942,21.799,27.389,288.1,,
lap,15,1'53.643,32.337,32.027,21.864,27.415,288.1,,
lap,16,1'53.821,32.371,31.981,21.892,27.577,284.4,,
lap,17,1'53.631,32.212,31.960,21.869,27.590,285.9,,
lap,18,1'53.471,32.218,31.996,21.764,27.493,285.9,,
lap,19,1'53.674,32.191,31.967,21.976,27.540,287.4,,
lap,20,1'53.846,32.329,31.970,21.973,27.574,285.1,,
lap,21,1'53.501,32.169,32.016,21.801,27.515,284.4,,
rider,Xavi,VIERGE,Petronas,Sprinta,Raci,SPA,12th,97,
lap,1,1'59.713,37.353,32.911,21.948,27.501,290.5,,
lap,2,1'53.410,32.586,31.668,21.848,27.308,288.9,,
lap,3,1'53.533,32.373,31.955,21.825,27.380,291.2,,
lap,4,1'53.481,32.430,31.974,21.777,27.300,289.7,,
lap,5,1'53.533,32.401,31.953,21.777,27.402,287.4,,
lap,6,1'53.643,32.175,32.173,21.909,27.386,290.5,,
lap,7,1'53.582,32.271,32.131,21.847,27.333,288.9,,
lap,8,1'53.641,32.315,32.060,21.824,27.442,289.7,,
lap,9,1'53.722,32.540,31.886,21.798,27.498,286.6,,
lap,10,1'53.875,32.529,32.061,21.775,27.510,285.1,,
lap,11,1'53.455,32.234,31.894,21.833,27.494,285.9,,
lap,12,1'53.573,32.312,31.867,21.853,27.541,285.1,,
lap,13,1'53.277,32.199,31.804,21.757,27.517,285.1,,
lap,14,1'53.367,32.276,31.822,21.781,27.488,286.6,,
lap,15,1'53.580,32.221,31.929,21.841,27.589,285.1,,
lap,16,1'53.971,32.323,31.863,22.030,27.755,283.6,,
lap,17,1'53.729,32.373,31.847,21.937,27.572,286.6,,
lap,18,1'53.924,32.394,31.958,21.969,27.603,285.9,,
lap,19,1'54.178,32.480,32.041,21.961,27.696,283.6,,
lap,20,1'54.322,32.634,32.047,22.067,27.574,286.6,,
lap,21,1'54.342,32.498,32.061,22.067,27.716,283.6,,
rider,Hafizh,SYAHRIN,Kipin,Energy,Aspar,T,MAL,13th,55
lap,1,1'59.604,37.225,32.686,22.141,27.552,285.9,,
lap,2,1'54.540,33.342,31.908,21.818,27.472,284.4,,
lap,3,1'53.729,32.550,31.874,21.826,27.479,283.6,,
lap,4,1'53.474,32.330,31.934,21.806,27.404,284.4,,
lap,5,1'53.911,32.383,31.920,22.149,27.459,286.6,,
lap,6,1'53.610,32.292,31.948,21.917,27.453,286.6,,
lap,7,1'53.632,32.423,31.959,21.803,27.447,286.6,,
lap,8,1'53.471,32.353,31.854,21.877,27.387,286.6,,
lap,9,1'53.555,32.506,31.923,21.737,27.389,286.6,,
lap,10,1'53.883,32.843,32.017,21.770,27.253,291.2,,
lap,11,1'54.267,32.952,32.108,21.762,27.445,286.6,,
lap,12,1'53.555,32.363,31.929,21.889,27.374,288.1,,
lap,13,1'53.914,32.840,31.931,21.763,27.380,288.1,,
lap,14,1'53.144,32.195,31.906,21.709,27.334,287.4,,
lap,15,1'53.352,32.360,31.825,21.797,27.370,288.9,,
lap,16,1'53.371,32.316,31.934,21.760,27.361,286.6,,
lap,17,1'53.503,32.349,31.866,21.932,27.356,287.4,,
lap,18,1'53.406,32.227,31.840,21.848,27.491,290.5,,
lap,19,1'53.556,32.279,31.899,21.933,27.445,288.1,,
lap,20,1'54.269,32.511,31.966,22.305,27.487,285.9,,
lap,21,1'54.216,32.388,31.998,22.127,27.703,286.6,,
rider,Tetsuta,NAGASHIM,Red,Bull,KTM,Ajo,JPN,14th,45
lap,1,2'03.809,42.024,32.362,21.903,27.520,284.4,,
lap,2,1'53.533,32.349,31.729,21.949,27.506,286.6,,
lap,3,1'53.665,32.575,32.010,21.740,27.340,288.1,,
lap,4,1'53.295,32.275,31.735,21.616,27.669,288.1,,
lap,5,1'53.352,32.077,31.984,21.644,27.647,285.9,,
lap,6,1'53.314,32.219,31.914,21.707,27.474,287.4,,
lap,7,1'53.464,32.147,31.947,21.893,27.477,292.0,,
lap,8,1'54.101,32.499,31.875,22.202,27.525,289.7,,
lap,9,1'53.259,32.261,31.785,21.666,27.547,288.9,,
