0,1,2,3,4,5,6,7,8,9,10
lap,13,4'47.186,29.640,34.730,22.940,30.705,232.0,,,
lap,14,2'03.088,34.549,34.040,23.936,30.563,232.0,,,
lap,15,2'01.153,34.393,33.870,22.524,30.366,232.5,,,
rider,Kaito,TOBA,Red,Bull,KTM,Ajo,JPN,18th,27,
lap,1,3'38.246,34.334,37.130,24.420,31.289,236.5,,,
lap,2,2'05.718,35.889,35.166,23.403,31.260,233.5,,,
lap,3,2'04.737,35.422,34.975*,23.156,31.184,232.5,,,
lap,4,2'04.696,35.255,34.690,23.641,31.110,236.5,,,
lap,5,2'03.534,34.974,34.613,22.986,30.961,233.5,,,
lap,6,2'09.689,P,34.711,34.725,23.106,37.147,225.7,,
lap,7,8'44.330,39.285,36.103,23.645,31.130,231.5,,,
lap,8,2'05.760,35.125,34.799,23.841,31.995,226.6,,,
lap,9,2'04.373,35.320,34.654,23.171,31.228,230.5,,,
lap,10,2'09.623,P,35.280,34.758,23.038,36.547,231.5,,
lap,11,6'05.764,32.764,34.988,23.097,30.806,235.0,,,
lap,12,2'01.697,34.479,34.014,22.531,30.673,232.0,,,
lap,13,2'01.254,34.380,33.777,22.478,30.619,234.0,,,
lap,14,2'02.493,34.351,34.064,22.821,31.257,231.5,,,
rider,Gabriel,RODRIGO,Kömmerling,Gresini,MARG,19th,2,,,
lap,1,3'34.664,34.343,35.895,23.887,31.288,232.0,,,
lap,2,2'05.813,35.999,35.192*,23.660,30.962,236.5,,,
lap,3,2'04.540,35.524,35.004,23.333,30.679,238.6,,,
lap,4,2'04.505,35.497,34.791,23.568,30.649,241.3,,,
lap,5,2'03.101,35.065,34.429,22.897,30.710,236.5,,,
lap,6,2'03.907,35.298,34.690,23.037,30.882,233.5,,,
lap,7,2'03.184,34.979*,34.522,22.868,30.815,232.0,,,
lap,8,2'02.614,34.532,34.123,22.980,30.979,230.0,,,
lap,9,2'03.125,34.774,34.717,22.795,30.839,231.0,,,
lap,10,2'03.118,34.775,34.666,22.776,30.901,230.5,,,
lap,11,2'02.331,34.692,34.092,22.555,30.992*,230.5,,,
lap,12,2'11.027,P,35.533,35.188*,23.441,36.865,222.5,,
lap,13,6'28.300,34.482,34.498,22.581,30.747,230.5,,,
lap,14,2'01.414,34.348,33.943,22.376,30.747,229.5,,,
lap,15,2'07.499,P,34.157,33.906,22.442,36.994,225.2,,
rider,20th,5,Jaume,MASIA,Leopard,Racing,SPA,,,
lap,1,4'01.395,32.023,36.146,23.383,31.287,234.0,,,
lap,2,2'05.017,35.605,35.394,23.071,30.947,235.5,,,
lap,3,2'03.794,35.183,34.829,22.861,30.921,236.0,,,
lap,4,2'02.954,34.894,34.614,22.781,30.665,234.5,,,
lap,5,2'02.286,34.493,34.338,22.741,30.714,234.5,,,
lap,6,2'12.138,P,34.685,37.608*,23.568,36.277,234.5,,
lap,7,8'40.335,32.719,35.521,23.077,30.713,236.0,,,
lap,8,2'02.679,34.620,34.501,22.890,30.668,237.6,,,
lap,9,2'02.048,34.677,34.179,22.650,30.542,236.5,,,
lap,10,2'06.486,P,34.483,34.014,22.630,35.359,238.6,,
lap,11,6'01.357,32.250,35.169,22.986,30.710,236.0,,,
lap,12,2'01.689,34.433,34.141,22.719,30.396,236.5,,,
lap,13,2'12.861,41.951,35.208,24.892,30.810,236.5,,,
lap,14,2'02.392,34.564,34.522,22.760,30.546,236.0,,,
rider,21st,9,Davide,PIZZOLI,BOE,Skull,Rider,Facil,ITA,
lap,1,3'41.658,31.340,36.262,24.258,31.359,232.5,,,
lap,2,2'06.946,36.252,35.392,24.223,31.079*,237.6,,,
lap,3,2'04.698,35.732,34.826,23.377,30.763,236.5,,,
lap,4,2'04.932,35.368,34.886,23.586,31.092,235.5,,,
lap,5,2'03.795,35.163,34.710,23.136,30.786*,235.0,,,
lap,6,2'07.139,35.235,35.402,23.354,33.148,191.4,,,
lap,7,2'03.390,35.107,34.492,23.053,30.738,234.0,,,
lap,8,2'03.477,35.143,34.555,22.976,30.803,234.0,,,
lap,9,2'03.489,35.059,34.483,23.281,30.666,234.0,,,
lap,10,2'12.170,P,36.067,35.562*,23.903,36.638,230.0,,
lap,11,10'27.004,29.433,35.026,23.346,34.547,207.1,,,
lap,12,2'08.261,35.450,36.691*,24.410,31.710*,226.6,,,
lap,13,2'02.193,34.647,34.046,22.849,30.651,234.5,,,
lap,14,2'06.265,34.868,35.543,24.927,30.927,225.7,,,
lap,15,2'01.779,34.606,34.026,22.763,30.384,236.0,,,
rider,22nd,54,Riccardo,ROSSI,BOE,Skull,Rider,Facil,ITA,
lap,1,3'40.426,31.462,36.117,24.016,31.083,237.1,,,
lap,2,2'05.728,35.932,35.253,23.503,31.040*,235.5,,,
lap,3,2'08.039,35.461,34.658,26.947,30.973,235.0,,,
lap,4,2'03.953,35.190,34.557,23.089,31.117*,233.0,,,
lap,5,2'03.450,34.847,34.554,23.228,30.821*,232.0,,,
lap,6,2'07.492,35.351,36.315,23.937,31.889*,218.0,,,
lap,7,2'03.169,34.855,34.414,22.950,30.950,234.0,,,
lap,8,2'02.795,34.698,34.378,23.030,30.689,237.6,,,
lap,9,2'08.975,P,34.870,34.260,23.055*,36.790,234.0,,
lap,10,12'34.810,29.687,35.373,23.374,35.306,181.2,,,
lap,11,2'07.965,35.198,37.827*,23.226,31.714,215.8,,,
lap,12,2'05.758,34.604,34.075,22.804,34.275*,192.1,,,
lap,13,2'02.324,34.540,33.928,22.987,30.869,234.0,,,
lap,14,2'02.108,34.491,34.357,22.701,30.559,235.5,,,
rider,Dennis,FOGGIA,Leopard,Racing,ITA,23rd,7,,,
lap,1,3'38.190,34.131,36.801,24.749,31.369,237.6,,,
lap,2,2'05.020,35.679,34.965*,23.276,31.100,237.1,,,
lap,3,2'03.487,35.018,34.707,23.018,30.744,238.1,,,
lap,4,2'03.076,34.839,34.405,23.130,30.702,241.3,,,
lap,5,2'03.372,35.020,34.486,23.176,30.690,236.5,,,
lap,6,2'04.916,35.728,35.475,22.851,30.862,234.5,,,
lap,7,2'02.397,34.786*,34.356,22.672,30.583,238.1,,,
lap,8,2'02.149,34.496,34.447,22.611,30.595,236.5,,,
lap,unfinished,34.649,35.670,,,,,,,
rider,Khairul,Idham,PAWI,Petronas,Sprinta,Raci,MAL,24th,89,
lap,1,4'03.348,35.375,35.969,23.914,31.715,230.0,,,
lap,2,2'11.621,36.490,39.302,24.262,31.567,233.0,,,
lap,3,2'06.658,36.419,35.435,23.526,31.278,233.5,,,
lap,4,2'05.300,35.375,35.216,23.376,31.333,232.0,,,
