0,1,2,3,4,5,6,7,8,9
lap,14,2'08.085,P,39.164,32.936*,22.239,33.746,277.1,
lap,15,8'43.359,36.174,32.623,22.244,27.849,277.8,,
lap,16,2'06.886,P,35.172,33.138,23.000,35.576,270.2,
rider,21st,23,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER
lap,1,2'22.396,31.875,38.065,22.752,29.795,195.2,,
lap,2,1'53.786,32.573,32.062,21.813,27.338,284.4,,
lap,3,1'53.261,32.373,31.759,21.705,27.424,284.4,,
lap,4,1'53.210,32.202,31.761,21.783,27.464,288.1,,
lap,5,1'54.065,32.496,32.041,22.045,27.483*,283.6,,
lap,6,2'00.334,P,32.431,33.332,21.924,32.647,283.6,
lap,7,13'00.420,30.004,33.213,23.118,27.857,277.1,,
lap,8,1'53.499,32.504,31.741,21.631,27.623,280.0,,
lap,9,1'52.985,32.189,31.709,21.598,27.489*,284.4,,
lap,10,1'57.261,35.956,32.315,21.620,27.370,285.1,,
lap,11,1'52.984,32.184,31.790,21.517,27.493,282.9,,
lap,12,1'52.962,32.170,31.862,21.611,27.319,283.6,,
lap,13,1'53.280,32.228,31.766,21.716,27.570,281.4,,
lap,14,2'03.927,34.660,36.599,25.200,27.468,285.1,,
lap,15,2'08.158,P,39.796,32.844,22.273,33.245,278.5,
rider,22nd,12,Thomas,LUTHI,Liqui,Moly,Intact,GP,SWI
lap,1,2'00.671,30.223,33.484,22.847,28.033,278.5,,
lap,2,1'53.426,32.428,31.787,21.605,27.606,283.6,,
lap,3,1'53.065,32.198,31.654,21.638,27.575,284.4,,
lap,4,1'53.529,32.249,31.714,21.844,27.722*,286.6,,
lap,5,1'53.624,32.157,31.893,21.915,27.659,284.4,,
lap,6,1'54.913,32.405,31.999,22.199,28.310,253.7,,
lap,7,1'52.965,31.919,31.683,21.853,27.510,285.9,,
lap,8,1'53.059,32.100,31.715,21.618,27.626,281.4,,
lap,9,1'53.460,32.053,31.983,21.639,27.785*,281.4,,
lap,10,1'53.072,32.123,31.759,21.639,27.551,282.9,,
lap,11,1'53.170,32.030,31.789,21.712,27.639,280.7,,
lap,12,1'53.627,32.164,31.987,21.780,27.696,282.1,,
