0,1,2,3,4,5,6,7,8,9,10
lap,14,2'07.784,27.925,32.744,30.717,36.398,225.9,,,
lap,15,2'07.549,28.267,32.455,30.400,36.427,227.3,,,
lap,16,2'07.205,28.113,32.533,30.488,36.071,228.3,,,
lap,17,2'07.190,28.104,32.361,30.474,36.251*,226.8,,,
lap,18,2'07.435,28.026,32.169,30.516,36.724,227.3,,,
rider,Jason,DUPASQUIE,CarXpert,PruestelGP,SWI,11th,50,,,
lap,1,2'15.540,35.862,32.503,30.756,36.419,154.5,,,
lap,2,2'07.457,28.221,32.529,30.429,36.278,229.2,,,
lap,3,2'07.268,27.894,32.584,30.548,36.242,235.8,,,
lap,4,2'07.326,28.124,32.457,30.569,36.176,235.2,,,
lap,5,2'07.435,28.578,32.110,30.553,36.194,233.7,,,
lap,6,2'07.494,28.415,32.103,30.427,36.549,232.7,,,
lap,7,2'08.477,28.699,32.664,30.654,36.460,234.7,,,
lap,8,2'06.691,28.002,31.897,30.479,36.313,233.2,,,
lap,9,2'06.658,27.847,31.983,30.588,36.240,234.2,,,
lap,10,2'07.791,28.678,32.358,30.564,36.191*,231.7,,,
lap,11,2'08.339,28.327,32.731,31.001,36.280,231.2,,,
lap,12,2'08.075,28.626,32.031,30.770,36.648*,235.2,,,
lap,13,2'08.047,28.614,32.425,30.583,36.425,225.0,,,
lap,14,2'08.425,28.395,32.778,30.966,36.286,235.2,,,
lap,15,2'07.486,28.088,32.460,30.468,36.470,235.2,,,
lap,16,2'07.200,28.038,32.378,30.657,36.127,235.8,,,
lap,17,2'07.572,28.224,32.411,30.465,36.472,232.2,,,
lap,18,2'07.143,27.952,32.203,30.429,36.559,235.8,,,
rider,Tatsuki,SUZUKI,SIC58,Squadra,Corse,JPN,12th,24,,
lap,1,2'14.517,35.213,32.095,30.556,36.653,149.5,,,
lap,2,2'07.737,28.164,32.106,30.737,36.730,232.2,,,
lap,3,2'07.342,28.332,32.092,30.748,36.170,225.0,,,
lap,4,2'07.481,28.030,32.081,30.735,36.635,229.7,,,
lap,5,2'07.240,28.401,31.921,30.710,36.208,223.6,,,
lap,6,2'07.898,28.084,32.279,30.665,36.870*,234.2,,,
lap,7,2'07.192,28.346,32.327,30.484,36.035,234.7,,,
lap,8,2'07.360,28.124,32.164,30.557,36.515,235.8,,,
lap,9,2'07.368,27.956,32.323,30.545,36.544,234.2,,,
lap,10,2'07.621,28.400,32.565,30.407,36.249,228.3,,,
lap,11,2'08.616,28.432,32.559,30.670,36.955,231.7,,,
lap,12,2'08.246,28.824,32.496,30.571,36.355,226.4,,,
lap,13,2'07.827,28.411,32.426,30.620,36.370,234.7,,,
lap,14,2'08.048,28.263,32.514,30.852,36.419,233.7,,,
lap,15,2'07.786,28.169,32.689,30.423,36.505*,235.8,,,
lap,16,2'07.240,28.189,32.340,30.454,36.257,234.2,,,
lap,17,2'07.549,28.205,32.304,30.606,36.434,231.7,,,
lap,18,2'07.596,28.001,32.253,30.625,36.717,234.7,,,
rider,Gabriel,RODRIGO,Indonesian,Racing,Gr,ARG,13th,2,,
lap,1,2'14.444,34.998,32.064,30.533,36.849,149.3,,,
lap,2,2'07.862,28.616,31.979,30.651,36.616,225.4,,,
lap,3,2'07.259,28.125,32.149,30.545,36.440,232.7,,,
lap,4,2'07.583,28.081,32.280,30.603,36.619,227.8,,,
lap,5,2'06.744,27.897,31.544,30.544,36.759,227.3,,,
lap,6,2'08.029,28.281,32.197,30.742,36.809,222.6,,,
lap,7,2'07.300,28.509,32.033,30.460,36.298,217.7,,,
lap,8,2'06.497,27.902,31.865,30.329,36.401,235.2,,,
lap,9,2'08.095,28.286,31.971,30.807,37.031,228.3,,,
lap,10,2'07.684,28.265,32.126,30.468,36.825,230.2,,,
lap,11,2'08.706,28.514,32.396,30.724,37.072,224.5,,,
lap,12,2'07.963,28.286,32.106,30.693,36.878,225.4,,,
lap,13,2'07.798,28.196,32.227,30.676,36.699,233.2,,,
lap,14,2'08.212,28.327,32.716,30.715,36.454,225.4,,,
lap,15,2'07.481,28.203,32.085,30.677,36.516,232.7,,,
lap,16,2'06.717,28.288,31.826,30.422,36.181,231.7,,,
lap,17,2'07.396,27.818,31.775,30.738,37.065,232.2,,,
lap,18,2'08.895,28.265,31.772,31.984,36.874*,219.5,,,
rider,14th,73,Maximilian,KOFLER,CIP,Green,Power,AUT,,
lap,1,2'16.471,36.178,32.966,30.849,36.478,167.1,,,
lap,2,2'07.526,28.046,32.251,30.697,36.532,234.7,,,
lap,3,2'07.608,28.001,32.267,30.896,36.444,230.7,,,
lap,4,2'07.174,28.035,32.006,30.743,36.390,229.7,,,
lap,5,2'07.309,28.020,32.242,30.700,36.347,233.2,,,
lap,6,2'07.396,28.032,32.242,30.657,36.465,236.8,,,
lap,7,2'07.835,28.394,32.223,30.792,36.426,231.7,,,
lap,8,2'07.598,28.282,32.084,30.581,36.651*,232.7,,,
lap,9,2'07.684,28.112,32.073,30.612,36.887,226.8,,,
lap,10,2'07.712,28.277,32.103,30.606,36.726,225.4,,,
lap,11,2'07.690,28.280,32.136,30.618,36.656,222.6,,,
lap,12,2'08.210,28.343,32.770,30.586,36.511,229.7,,,
lap,13,2'07.236,28.226,31.994,30.669,36.347,230.2,,,
lap,14,2'08.221,28.219,32.644,30.852,36.506,233.2,,,
lap,15,2'07.702,27.994,32.393,30.882,36.433*,233.2,,,
lap,16,2'06.948,28.114,31.921,30.556,36.357*,230.7,,,
lap,17,2'07.159,28.129,32.016,30.622,36.392,231.2,,,
lap,18,2'07.200,27.983,32.120,30.706,36.391,234.2,,,
rider,15th,92,Yuki,KUNII,Honda,Team,Asia,JPN,,
lap,1,2'16.345,36.401,32.827,30.629,36.488,163.8,,,
lap,2,2'07.596,28.013,32.533,30.632,36.418,231.7,,,
lap,3,2'07.283,27.860,32.060,30.955,36.408,232.7,,,
lap,4,2'07.368,28.045,32.204,30.729,36.390,233.2,,,
lap,5,2'07.388,28.063,32.244,30.678,36.403,232.7,,,
lap,6,2'06.981,28.222,31.966,30.571,36.222,232.7,,,
lap,7,2'08.163,28.545,32.452,30.701,36.465,232.7,,,
lap,8,2'07.215,28.015,32.248,30.545,36.407,232.7,,,
lap,9,2'06.762,27.921,31.897,30.495,36.449,231.2,,,
lap,10,2'08.182,28.292,32.646,30.735,36.509,231.2,,,
lap,11,2'07.880,28.114,32.543,30.826,36.397,230.7,,,
lap,12,2'09.045,28.489,33.145,30.665,36.746*,232.2,,,
lap,13,2'07.399,28.340,32.168,30.608,36.283,226.4,,,
lap,14,2'08.103,28.103,32.463,30.879,36.658,232.7,,,
lap,15,2'07.613,28.022,32.439,30.606,36.546,232.2,,,
lap,16,2'07.086,28.204,32.014,30.494,36.374,228.8,,,
lap,17,2'07.285,28.104,32.047,30.770,36.364,231.7,,,
lap,18,2'06.996,27.859,32.133,30.425,36.579,233.7,,,
rider,Stefano,NEPA,BOE,Owlride,ITA,16th,82,,,
lap,1,2'26.101,47.192,32.047,30.366,36.496,141.1,,,
lap,2,2'06.381,27.992,31.702,30.257,36.430,227.3,,,
lap,3,2'06.922,28.178,31.783,30.564,36.397*,225.9,,,
lap,4,2'06.879,28.183,31.863,30.358,36.475,228.3,,,
lap,5,2'06.232,27.946,31.768,30.349,36.169,230.2,,,
lap,6,2'06.479,28.137,31.869,30.333,36.140,227.8,,,
lap,7,2'06.572,27.897,31.846,30.379,36.450,229.2,,,
lap,8,2'06.963,28.102,32.163,30.466,36.232,221.7,,,
lap,9,2'06.810,28.147,31.805,30.369,36.489,226.8,,,
lap,10,2'06.949,28.179,31.828,30.433,36.509,224.0,,,
lap,11,2'07.015,28.026,31.856,30.555,36.578,229.2,,,
lap,12,2'07.725,28.373,32.312,30.662,36.378*,226.8,,,
lap,13,2'06.743,28.032,31.897,30.579,36.235,225.9,,,
lap,14,2'07.900,28.014,32.606,30.856,36.424,227.8,,,
lap,15,2'07.718,28.083,32.420,30.895,36.320,229.2,,,
lap,16,2'07.054,28.188,32.165,30.579,36.122*,228.8,,,
lap,17,2'07.149,28.132,32.128,30.565,36.324*,225.0,,,
lap,18,2'10.197,28.011,32.248,30.574,39.364,229.2,,,
rider,Dennis,FOGGIA,Leopard,Racing,ITA,17th,7,,,
lap,1,2'26.579,47.320,32.198,30.531,36.530,137.7,,,
lap,2,2'07.138,28.189,32.016,30.438,36.495*,230.2,,,
lap,3,2'06.974,27.979,31.920,30.467,36.608,230.7,,,
lap,4,2'07.463,28.160,32.169,30.703,36.431,228.8,,,
lap,5,2'07.512,28.114,31.972,30.688,36.738,228.8,,,
lap,6,2'08.710,29.672,31.975,30.613,36.450,232.7,,,
lap,7,2'07.264,28.005,32.012,30.654,36.593,230.7,,,
lap,8,2'07.215,28.116,31.947,30.704,36.448,230.2,,,
lap,9,2'07.705,28.075,32.206,30.676,36.748,232.7,,,
lap,10,2'07.442,28.206,31.938,30.625,36.673,227.8,,,
lap,11,2'07.495,28.084,31.998,30.765,36.648,225.0,,,
lap,12,2'07.976,28.386,32.064,30.766,36.760,224.0,,,
lap,13,2'07.284,28.203,31.839,30.616,36.626,226.8,,,
lap,14,2'07.369,28.142,31.996,30.588,36.643,225.9,,,
lap,15,2'07.394,28.176,31.894,30.619,36.705,225.4,,,
lap,16,2'07.369,28.197,31.899,30.735,36.538,225.0,,,
lap,17,2'07.427,28.145,31.949,30.695,36.638,225.9,,,
lap,18,2'07.166,28.150,31.819,30.648,36.549,226.4,,,
rider,Deniz,ÖNCÜ,Red,Bull,KTM,Tech,3,TUR,18th,53
lap,1,2'26.722,47.737,32.069,30.329,36.587,143.8,,,
lap,2,2'07.049,27.988,31.839,30.494,36.728,233.2,,,
lap,3,2'07.030,28.097,31.911,30.457,36.565,227.3,,,
lap,4,2'07.458,28.019,32.013,30.695,36.731,232.7,,,
lap,5,2'07.450,28.095,32.001,30.638,36.716,226.8,,,
lap,6,2'07.324,28.129,31.879,30.667,36.649,233.7,,,
lap,7,2'07.632,28.276,32.047,30.627,36.682,224.0,,,
lap,8,2'07.949,28.279,31.975,30.828,36.867,222.2,,,
lap,9,2'07.998,28.261,31.946,30.759,37.032,220.8,,,
lap,10,2'07.529,28.277,31.954,30.613,36.685,224.5,,,
lap,11,2'07.562,28.094,31.989,30.747,36.732,230.2,,,
lap,12,2'07.877,28.386,31.947,30.739,36.805,226.4,,,
lap,13,2'07.687,28.300,31.966,30.682,36.739*,230.7,,,
lap,14,2'07.120,28.098,31.883,30.577,36.562,225.4,,,
lap,15,2'07.310,28.207,31.868,30.586,36.649,227.3,,,
lap,16,2'07.381,28.225,31.910,30.609,36.637,227.3,,,
lap,17,2'07.300,28.139,32.080,30.554,36.527,227.8,,,
lap,18,2'07.137,28.244,31.944,30.613,36.336,227.8,,,
rider,Riccardo,ROSSI,BOE,Owlride,ITA,19th,54,,,
lap,1,2'26.796,47.644,32.054,30.629,36.469,144.1,,,
lap,2,2'07.158,28.186,31.944,30.445,36.583,230.7,,,
lap,3,2'07.126,28.190,31.921,30.498,36.517,228.3,,,
