0,1,2,3,4,5,6,7,8,9,10,11
lap,10,1'26.187,17.770,27.690,24.052*,16.675,301.6,,,,
lap,11,1'25.019,17.483,27.051,23.902,16.583,305.0,,,,
lap,12,1'25.126,17.572,27.018,23.932,16.604,305.9,,,,
lap,13,1'28.096,17.579,28.394,25.549,16.574,305.0,,,,
lap,14,1'24.851,17.533,26.853,23.914,16.551,304.2,,,,
lap,15,1'24.639,17.464,26.694,23.945,16.536,306.8,,,,
lap,16,1'26.494,17.520,28.055,24.224,16.695,305.9,,,,
rider,14th,73,Alex,MARQUEZ,HONDA,SPA,Repsol,Honda,Team,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'30.310,20.525,28.694,24.376,16.715,294.2,,,,
lap,2,1'25.679,17.639,27.435,23.888,16.717,305.0,,,,
lap,3,1'25.228,17.516,27.102,23.944,16.666,310.3,,,,
lap,4,1'25.011,17.516*,26.844,23.890,16.761,306.8,,,,
lap,5,1'25.195,17.470,26.989,23.986*,16.750,309.4,,,,
lap,6,1'25.254,17.654,27.045,23.898,16.657,306.8,,,,
lap,7,1'25.103,17.578,26.874,23.961,16.690,310.3,,,,
lap,8,1'25.200,17.631,26.790,24.022,16.757,307.6,,,,
lap,9,1'25.220,17.574,27.003,23.993,16.650,308.5,,,,
lap,10,1'25.574,17.740,27.103,23.943,16.788,305.0,,,,
lap,11,1'25.086,17.515,26.827,23.969,16.775,313.0,,,,
lap,12,1'25.448,17.725,26.946,24.032,16.745,308.5,,,,
lap,13,1'25.279,17.616,26.859,23.999,16.805,310.3,,,,
lap,14,1'25.266,17.581,26.981,23.953,16.751,312.1,,,,
lap,15,1'25.346,17.592,26.897,24.094,16.763,310.3,,,,
lap,16,1'25.423,17.604,26.935,24.049,16.835,310.3,,,,
rider,15th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'30.955,20.828,28.797,24.457,16.873,297.5,,,,
lap,2,1'26.257,17.622,27.654,24.124,16.857,305.9,,,,
lap,3,1'25.612,17.624,27.180,24.105,16.703,308.5,,,,
lap,4,1'25.032,17.527,26.991,23.855,16.659,308.5,,,,
lap,5,1'25.170,17.555,27.022,23.930,16.663,307.6,,,,
lap,6,1'25.129,17.513,27.042,23.872,16.702,312.1,,,,
lap,7,1'25.326,17.760*,27.097,23.814,16.655,305.9,,,,
lap,8,1'25.008,17.498,26.987,23.891,16.632,310.3,,,,
lap,9,1'25.017,17.541,26.964,23.861,16.651,309.4,,,,
lap,10,1'25.128,17.560,27.016,23.907,16.645,309.4,,,,
lap,11,1'25.350,17.646*,27.038,23.920,16.746,310.3,,,,
lap,12,1'25.480,17.563,27.223,23.972,16.722,312.1,,,,
lap,13,1'25.392,17.601*,27.165,23.914,16.712,307.6,,,,
lap,14,1'25.219,17.498,27.024,23.921,16.776,311.2,,,,
lap,15,1'25.387,17.475,27.141,24.001,16.770,312.1,,,,
lap,16,1'25.502,17.671,27.023,24.084,16.724,306.8,,,,
rider,16th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'31.033,21.344,28.385,24.511,16.793,281.9,,,,
lap,2,1'26.034,17.628,27.686,23.948,16.772,303.3,,,,
lap,3,1'25.011,17.421,27.212,23.712,16.666,312.1,,,,
lap,4,1'25.048,17.659,26.932,23.781,16.676,312.1,,,,
lap,5,1'25.565,17.539,27.289,23.841,16.896,309.4,,,,
lap,6,1'24.953,17.555,26.968,23.832,16.598,311.2,,,,
lap,7,1'25.057,17.539,26.940,23.886,16.692,311.2,,,,
lap,8,1'25.085,17.493,27.072,23.877,16.643,311.2,,,,
lap,9,1'25.071,17.556,26.947,23.891,16.677,310.3,,,,
lap,10,1'25.315,17.575,26.924,24.110,16.706,311.2,,,,
lap,11,1'25.428,17.603,26.985,23.894,16.946,311.2,,,,
lap,12,1'25.594,17.742,27.001,24.152,16.699,309.4,,,,
lap,13,1'25.248,17.634,26.877,23.968,16.769,310.3,,,,
lap,14,1'25.419,17.650,26.922,23.928,16.919,310.3,,,,
lap,15,1'25.772,17.606,27.436,24.036,16.694,308.5,,,,
lap,16,1'25.612,17.573,27.340,23.957,16.742,310.3,,,,
rider,17th,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'30.554,20.277,29.061,24.428,16.788,289.5,,,,
lap,2,1'26.077,17.904,27.397,24.124,16.652,301.6,,,,
lap,3,1'25.346,17.606,27.227,23.757,16.756,300.0,,,,
lap,4,1'25.341,17.866,27.055,23.855,16.565,304.2,,,,
lap,5,1'25.423,17.605,27.214,23.830,16.774,305.9,,,,
lap,6,1'25.086,17.594,27.020,23.795,16.677,306.8,,,,
lap,7,1'25.272,18.036*,26.888,23.781,16.567,301.6,,,,
lap,8,1'24.917,17.613,26.859,23.863,16.582,303.3,,,,
lap,9,1'25.022,17.647,26.867,23.850,16.658,305.9,,,,
lap,10,1'25.280,17.567,26.956,24.009,16.748,306.8,,,,
lap,11,1'25.226,17.561,26.999,23.870,16.796,305.9,,,,
lap,12,1'25.799,17.923*,27.034,24.116*,16.726,305.0,,,,
lap,13,1'25.668,17.751,27.237,24.000,16.680*,300.8,,,,
lap,14,1'25.372,17.669,27.039,23.974,16.690,305.0,,,,
lap,15,1'25.426,17.610,27.095,24.004,16.717,305.9,,,,
lap,16,1'25.587,17.639,27.260,23.948,16.740,306.8,,,,
rider,18th,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'36.118,27.344,27.658,24.420,16.696,288.0,,,,
lap,2,1'25.276,17.546,27.156,24.000,16.574,305.9,,,,
lap,3,1'24.904,17.415,27.007,23.920,16.562,307.6,,,,
lap,4,1'24.685,17.377,26.991,23.765,16.552,308.5,,,,
lap,5,1'24.842,17.467,27.081,23.662,16.632,304.2,,,,
lap,6,1'24.925,17.454,26.966,23.850,16.655,310.3,,,,
lap,7,1'25.002,17.408,27.199,23.833,16.562,312.1,,,,
lap,8,1'24.854,17.349,26.958,23.840,16.707,313.9,,,,
lap,9,1'25.014,17.465,27.117,23.863,16.569,312.1,,,,
lap,10,1'24.660,17.445,26.864,23.737,16.614,313.9,,,,
lap,11,1'25.353,17.555,27.291,23.889,16.618,311.2,,,,
lap,12,1'25.531,17.450,27.321,24.000,16.760,313.0,,,,
lap,13,1'24.946,17.472,26.939,23.895,16.640,311.2,,,,
lap,14,1'24.826,17.436,26.920,23.914,16.556,312.1,,,,
lap,15,1'24.985,17.390,27.012,23.977,16.606,314.8,,,,
lap,16,1'25.505,17.591,27.407,23.932,16.575,303.3,,,,
rider,19th,51,Michele,PIRRO,DUCATI,ITA,Pramac,Racing,,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'31.496,20.687,29.187,24.824,16.798,292.6,,,,
lap,2,1'26.219,17.598,27.694,24.245,16.682,307.6,,,,
lap,3,1'25.528,17.627*,27.200,24.028,16.673,308.5,,,,
lap,4,1'25.340,17.531,27.228,23.925,16.656,312.1,,,,
lap,5,1'25.169,17.436,27.065,23.967,16.701,312.1,,,,
lap,6,1'25.249,17.516*,27.166,23.889,16.678,307.6,,,,
lap,7,1'25.225,17.536,27.071,23.932,16.686,309.4,,,,
lap,8,1'25.173,17.587,26.905,23.972,16.709,308.5,,,,
lap,9,1'25.209,17.507,26.946,24.030,16.726,309.4,,,,
lap,10,1'25.279,17.534,27.029,23.986,16.730,308.5,,,,
lap,11,1'25.454,17.565,27.142,24.043,16.704,309.4,,,,
lap,12,1'25.774,17.537,27.359,24.103,16.775,307.6,,,,
lap,13,1'25.584,17.634,27.287,23.932,16.731,309.4,,,,
lap,14,1'25.582,17.601,27.190,24.047,16.744,311.2,,,,
lap,15,1'25.513,17.600,27.095,24.137,16.681,309.4,,,,
lap,16,1'25.696,17.512,27.347,24.101,16.736,311.2,,,,
rider,20th,38,Bradley,SMITH,APRILIA,GBR,Aprilia,Racing,Team,Gresini,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'31.347,21.393,28.403,24.591,16.960,284.9,,,,
lap,2,1'26.161,17.584,27.683,24.065,16.829,308.5,,,,
lap,3,1'25.612,17.572,27.300,23.975,16.765,312.1,,,,
lap,4,1'25.132,17.522,27.064,23.892,16.654,313.0,,,,
lap,5,1'25.476,17.519,27.164,23.909,16.884,313.0,,,,
lap,6,1'25.579,17.619,27.371,23.907,16.682,312.1,,,,
lap,7,1'25.231,17.523,27.086,23.924,16.698,312.1,,,,
lap,8,1'25.078,17.588,26.902,23.896,16.692,311.2,,,,
lap,9,1'25.217,17.503,26.972,23.991,16.751,313.0,,,,
lap,10,1'25.268,17.604,26.992,23.927,16.745,311.2,,,,
lap,11,1'25.810,17.550,27.267,24.040,16.953,312.1,,,,
lap,12,1'25.517,17.594,27.155,24.055,16.713,311.2,,,,
lap,13,1'25.495,17.570,27.266,23.966,16.693,313.9,,,,
lap,14,1'25.594,17.549,27.196,23.999,16.850,313.9,,,,
lap,15,1'25.978,17.592,27.498,24.097,16.791,313.0,,,,
lap,16,1'25.775,17.584,27.298,24.111,16.782,311.2,,,,
rider,21st,53,Tito,RABAT,DUCATI,SPA,Esponsorama,Racing,,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'32.088,21.530,28.731,24.890,16.937,281.9,,,,
lap,2,1'26.600,18.075*,27.543,24.152,16.830,307.6,,,,
lap,3,1'25.899,17.660,27.307,24.124,16.808,306.8,,,,
lap,4,1'25.717,17.788,27.040,24.087,16.802,308.5,,,,
lap,5,1'25.468,17.741,26.964,24.053,16.710,307.6,,,,
lap,6,1'25.605,17.777,27.163,23.887,16.778,311.2,,,,
lap,7,1'25.270,17.601,27.053,23.904,16.712,305.9,,,,
lap,8,1'25.172,17.681,26.785,24.004,16.702,306.8,,,,
lap,9,1'25.216,17.492,27.048,23.969,16.707,308.5,,,,
lap,10,1'25.169,17.679,26.910,23.906,16.674,310.3,,,,
lap,11,1'25.471,17.611,27.169,23.976,16.715,309.4,,,,
lap,12,1'25.762,17.592,26.997,24.021,17.152*,311.2,,,,
lap,13,1'25.358,17.565,26.995,24.019,16.779,312.1,,,,
lap,14,1'25.369,17.662,26.918,23.874,16.915*,311.2,,,,
lap,15,1'26.259,17.732*,27.766,23.959,16.802,308.5,,,,
lap,16,1'25.500,17.623,27.184,23.942,16.751,312.1,,,,
rider,22nd,6,Stefan,BRADL,HONDA,GER,Repsol,Honda,Team,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'31.772,21.059,28.938,24.866,16.909,301.6,,,,
