0,1,2,3,4,5,6,7,8,9,10
lap,10,1'49.124,23.548,34.660,16.351,34.565,242.6,,,
lap,11,1'48.465,23.536,34.512,16.219,34.198,246.5,,,
lap,12,1'48.238,23.259,34.396,16.225,34.358,244.3,,,
lap,13,1'48.208,23.347,34.476,16.169,34.216,241.6,,,
lap,14,1'48.567,23.410,34.565,16.213,34.379,244.3,,,
lap,15,1'48.669,23.337,34.471,16.298,34.563,240.5,,,
lap,16,1'49.325,23.503,34.702,16.447,34.673,240.5,,,
lap,17,1'49.839,23.563,34.754,16.451,35.071,242.6,,,
lap,18,1'49.917,23.573,34.866,16.540,34.938,235.8,,,
lap,19,1'50.468,23.932,35.040,16.567,34.929,237.3,,,
lap,20,1'50.257,23.743,34.908,16.588,35.018,241.6,,,
lap,21,1'50.943,23.950,35.282,16.818,34.893,232.7,,,
rider,11th,82,Stefano,NEPA,BOE,Owlride,ITA,,,
lap,1,1'51.006,24.184,35.829,16.405,34.588,,,,
lap,2,1'49.716,23.625,35.288,16.374,34.429,241.0,,,
lap,3,1'48.698,23.566,34.621,16.289,34.222,240.5,,,
lap,4,1'48.474,23.545,34.507,16.233,34.189,241.0,,,
lap,5,1'48.827,23.493,34.920,16.220,34.194,240.5,,,
lap,6,1'48.563,23.493,34.595,16.137,34.338,240.0,,,
lap,7,1'48.696,23.653,34.534,16.247,34.262,238.9,,,
lap,8,1'49.420,23.781,34.772,16.351,34.516,242.6,,,
lap,9,1'48.643,23.460,34.463,16.262,34.458,242.1,,,
lap,10,1'49.224,23.553,34.495,16.449,34.727,242.6,,,
lap,11,1'48.257,23.381,34.412,16.204,34.260,242.6,,,
lap,12,1'48.309,23.310,34.394,16.281,34.324,243.2,,,
lap,13,1'48.348,23.339,34.406,16.236,34.367,242.6,,,
lap,14,1'49.201,23.722,34.659,16.351,34.469,240.0,,,
lap,15,1'48.570,23.464,34.418,16.258,34.430,241.6,,,
lap,16,1'49.048,23.524,34.619,16.300,34.605,242.6,,,
lap,17,1'49.701,23.709,34.811,16.441,34.740*,241.0,,,
lap,18,1'49.894,23.780,34.732,16.654,34.728,234.2,,,
lap,19,1'50.413,23.720,35.130,16.606,34.957,240.5,,,
lap,20,1'50.500,23.979,34.873,16.545,35.103,240.5,,,
lap,21,1'50.806,23.937,35.224,16.631,35.014,240.0,,,
rider,Jason,DUPASQUIE,CarXpert,PruestelGP,SWI,12th,50,,,
lap,1,1'51.358,24.384,35.839,16.408,34.727,,,,
lap,2,1'49.748,23.471*,35.256,16.435,34.586,244.8,,,
lap,3,1'49.125,23.590,34.806,16.343,34.386,244.3,,,
lap,4,1'49.228,23.885,34.607,16.215,34.521,244.8,,,
lap,5,1'48.455,23.346,34.529,16.236,34.344,242.1,,,
lap,6,1'48.081,23.191,34.283,16.247,34.360,245.4,,,
lap,7,1'48.560,23.300,34.382,16.465,34.413,243.2,,,
lap,8,1'48.880,23.369,34.727,16.397,34.387,243.2,,,
lap,9,1'48.587,23.250,34.421,16.352,34.564,246.0,,,
lap,10,1'49.129,23.400,34.540,16.506,34.683,241.0,,,
lap,11,1'48.340,23.313,34.326,16.293,34.408,238.4,,,
lap,12,1'48.205,23.082,34.357,16.330,34.436,244.8,,,
lap,13,1'48.405,23.201,34.386,16.373,34.445,241.0,,,
lap,14,1'48.538,23.232,34.492,16.341,34.473,241.0,,,
lap,15,1'48.835,23.242,34.476,16.488,34.629,240.0,,,
lap,16,1'49.331,23.394,34.715,16.492,34.730,240.0,,,
lap,17,1'49.813,23.408,34.718,16.627,35.060,238.9,,,
lap,18,1'49.904,23.519,34.754,16.682,34.949,235.8,,,
lap,19,1'50.417,23.894,34.930,16.592,35.001,231.7,,,
lap,20,1'50.604,24.185,34.854,16.538,35.027,235.2,,,
lap,21,1'50.823,23.934,35.562,16.699,34.628,239.4,,,
rider,Filip,SALAC,Rivacold,Snipers,Tea,CZE,13th,12,,
lap,1,1'50.694,23.749,36.103,16.373,34.469,,,,
lap,2,1'50.138,23.674*,35.377,16.422,34.665,244.8,,,
lap,3,1'49.248,23.588,35.022,16.218,34.420,244.8,,,
lap,4,1'48.752,23.641,34.532,16.323,34.256,240.0,,,
lap,5,1'48.939,23.577,34.709,16.312,34.341,242.6,,,
lap,6,1'48.374,23.420,34.451,16.170,34.333,237.8,,,
lap,7,1'48.478,23.274,34.542,16.360,34.302,241.0,,,
lap,8,1'48.875,23.531,34.676,16.280,34.388,242.6,,,
lap,9,1'48.732,23.509,34.455,16.231,34.537,243.7,,,
lap,10,1'49.115,23.468,34.521,16.489,34.637,242.1,,,
lap,11,1'48.262,23.417,34.463*,16.203,34.179,243.7,,,
lap,12,1'48.810,23.399,34.627,16.319,34.465,243.2,,,
lap,13,1'48.367,23.265,34.427,16.298,34.377,238.4,,,
lap,14,1'48.653,23.297,34.546,16.364,34.446,236.3,,,
lap,15,1'48.196,23.060,34.469,16.265,34.402,243.2,,,
lap,16,1'49.267,23.534,34.669,16.449,34.615,240.0,,,
lap,17,1'49.799,23.633,34.776,16.503,34.887*,239.4,,,
lap,18,1'49.974,24.003,34.850,16.528,34.593,234.2,,,
lap,19,1'50.504,23.977,35.066,16.649,34.812,235.8,,,
