0,1,2,3,4,5,6,7,8,9
const,2020,August 07,Moto2,Automotodrom Brno,FP2,,,,
lap,5,2'04.843,32.025,37.330,34.407,21.081,262.1,,
lap,6,2'13.189,P,32.060,37.562,34.876,28.691,262.1,
lap,7,7'02.703,33.465,37.866,34.694,21.298,,,
lap,8,2'05.595,32.373,37.495,34.569,21.158,257.7,,
lap,9,2'05.415,32.317,37.428,34.511,21.159,259.6,,
lap,10,2'13.488,P,32.314,37.519,35.200,28.455,259.6,
lap,11,5'20.063,34.554,37.600,35.987,21.373,,,
lap,12,2'07.222,32.120,39.200,34.673,21.229,261.5,,
lap,13,2'04.157,31.890,37.011,34.193,21.063,262.7,,
lap,14,2'04.041,31.976,36.961,34.133,20.971,260.8,,
lap,15,2'04.207,31.964,37.093,34.186,20.964,262.1,,
rider,Andi,Farid,IZDIHAR,IDEMITSU,Honda,Te,INA,25th,27
lap,1,2'28.517,47.195,38.755,35.196,21.281,,,
lap,2,2'05.560,32.378,37.578,34.540,21.064*,262.1,,
lap,3,2'13.719,38.089*,39.768,34.585,21.277,262.1,,
lap,4,2'05.293,32.089,37.284,34.718,21.202,262.1,,
lap,5,2'04.897,32.033,37.322,34.314,21.228,262.7,,
lap,6,2'05.144,32.019,37.414,34.389,21.322,260.2,,
lap,7,2'17.229,P,32.381,37.515,34.702,32.631,259.6,
lap,8,11'22.440,42.850,41.712,40.535,21.361,,,
lap,9,2'04.535,32.196,37.110,34.207,21.022,257.7,,
lap,10,2'12.768,35.105,40.163,36.044,21.456,260.8,,
lap,11,2'04.067,31.937,37.013,34.140,20.977,261.5,,
lap,12,2'04.919,31.835,37.347,34.277,21.460,260.2,,
lap,13,2'04.662,32.090,37.056,34.436,21.080,258.9,,
lap,14,2'05.021,32.085,37.376,34.325,21.235,260.2,,
lap,15,2'05.093,31.930,37.302,34.393,21.468,260.8,,
rider,Hector,GARZO,Flexbox,HP,40,SPA,26th,40,
lap,1,2'30.404,36.189,38.991,35.242,21.336,,,
lap,2,2'05.121,32.346,37.238,34.409,21.128,264.0,,
lap,3,2'04.885,31.978,37.057,34.388,21.462,260.2,,
lap,4,2'04.828,32.222,36.981,34.532,21.093,258.9,,
lap,5,2'09.570,32.049,38.669,36.837*,22.015,260.2,,
lap,6,2'05.130,32.020,37.182,34.651,21.277,258.9,,
lap,7,2'21.129,P,33.658,39.771,34.957,32.743,255.3,
lap,8,14'53.889,35.434,41.039,37.955,21.657,,,
lap,9,2'05.575,32.240,37.350,34.708,21.277,257.1,,
lap,10,2'05.140,32.216,37.309,34.598,21.017,257.7,,
lap,11,2'05.033,32.318,37.226,34.466,21.023,258.3,,
lap,12,2'04.137,31.835,37.047,34.286,20.969,260.8,,
lap,13,2'05.160,31.763,37.097,35.079,21.221,260.8,,
rider,Kasma,DANIEL,Onexox,TKKR,SAG,T,MAL,27th,99
lap,1,2'32.567,40.756,42.879,34.748,21.185,,,
lap,2,2'05.523,32.437,37.297,34.599,21.190,263.4,,
lap,3,2'05.413,32.253,37.279,34.840,21.041,261.5,,
lap,4,2'18.075,32.806,49.383,34.742,21.144,260.8,,
lap,5,2'05.576,32.349,37.205,34.721,21.301,261.5,,
lap,6,2'21.867,P,32.685,37.709,34.967,36.506,257.7,
lap,7,14'23.414,46.532,48.740,43.484,24.575,,,
lap,8,2'05.919,32.833,37.717,34.316,21.053,253.5,,
lap,9,2'04.146,31.854,36.976,34.284,21.032,263.4,,
lap,10,2'11.541,32.006,37.363,34.509,27.663,262.1,,
lap,11,2'05.624,32.572,37.390,34.379,21.283,253.5,,
lap,12,2'05.267,32.296,37.129,34.604,21.238,260.2,,
lap,13,2'04.794,32.167,37.229,34.444,20.954,262.1,,
rider,Somkiat,CHANTRA,IDEMITSU,Honda,Te,THA,28th,35,
lap,1,2'26.868,42.103,37.950,34.878,21.914,,,
lap,2,2'04.600,32.026,37.071,34.342,21.161,260.8,,
lap,3,2'05.347,32.031,37.416,34.679*,21.221,259.6,,
lap,4,2'09.090,32.450,37.821,37.545,21.274,259.6,,
lap,5,2'05.318,32.191,37.292,34.621,21.214,259.6,,
