0,1,2,3,4,5,6,7,8,9,10,11
lap,16,1'44.749,23.929,23.824,28.906,28.090,293.2,,,,
lap,17,1'45.033,23.973,23.988,29.010,28.062,295.0,,,,
lap,18,1'44.681,23.807,23.830,28.797,28.247,295.9,,,,
lap,19,1'44.572,23.992,23.637,28.866,28.077,291.5,,,,
lap,20,1'45.013,24.059,23.861,28.973,28.120,304.0,,,,
lap,21,1'44.435,23.892,23.748,28.762,28.033,296.7,,,,
lap,22,1'44.056,23.792,23.597,28.632,28.035,300.3,,,,
lap,23,1'44.427,23.962,23.658,28.781,28.026,296.7,,,,
lap,24,1'43.938,23.741,23.541,28.753,27.903,300.3,,,,
lap,25,1'44.537,23.787,23.722,28.704,28.324,300.3,,,,
lap,26,1'44.826,23.860,23.796,28.913,28.257,289.0,,,,
rider,8th,6,Stefan,BRADL,HONDA,GER,Repsol,Honda,Team,,
run,1,Wet-Medium,Wet-Soft,1,1,,,,,,
lap,1,1'57.333,30.040,26.089,30.958,30.246,230.3,,,,
lap,2,1'51.802,25.549,25.648,30.748,29.857,268.0,,,,
lap,3,1'49.652,25.072,25.091,30.215,29.274,281.6,,,,
lap,4,1'48.285,24.777,24.742,29.813,28.953,278.5,,,,
lap,5,1'47.858,24.783,24.604,29.671,28.800,283.2,,,,
lap,6,1'47.176,24.588,24.470,29.558,28.560,285.7,,,,
lap,7,1'46.734,24.421,24.378,29.453,28.482,289.8,,,,
lap,8,1'47.750,25.173,24.433,29.689,28.455,289.0,,,,
lap,9,1'46.578,24.277,24.316,29.438,28.547,289.0,,,,
lap,10,1'46.529,24.447,24.263,29.308,28.511,288.2,,,,
lap,11,1'46.584,24.412,24.234,29.369,28.569,287.3,,,,
lap,12,1'46.119,24.331,24.166,29.125,28.497,286.5,,,,
lap,13,1'45.564,24.242,24.151,29.050,28.121,284.1,,,,
lap,14,1'45.435,24.095,24.128,29.131,28.081,293.2,,,,
lap,15,1'45.483,24.191,23.979,29.106,28.207,289.0,,,,
lap,16,1'44.987,23.953,23.995,28.906,28.133,291.5,,,,
lap,17,1'44.604,23.866,23.976,28.841,27.921,290.7,,,,
lap,18,1'44.996,24.080,23.958,28.901,28.057,294.1,,,,
lap,19,1'45.146,24.082,23.822,29.129,28.113,290.7,,,,
lap,20,1'44.865,24.162,23.852,28.870,27.981,288.2,,,,
lap,21,1'44.773,24.025,23.884,28.866,27.998,290.7,,,,
lap,22,1'44.327,23.863,23.854,28.840,27.770,290.7,,,,
lap,23,1'44.247,23.827,23.721,28.717,27.982,289.8,,,,
lap,24,1'44.663,23.869,23.787,28.803,28.204,294.1,,,,
lap,25,1'44.569,23.716,23.815,28.736,28.302,295.0,,,,
lap,26,1'44.274,23.843,23.859,28.580,27.992,293.2,,,,
rider,9th,20,Fabio,QUARTARARO,YAMAHA,FRA,Petronas,Yamaha,SRT,,
run,1,Wet-Soft,Wet-Soft,0,0,,,,,,
lap,1,1'54.293,28.071,26.107,30.337,29.778,214.4,,,,
lap,2,1'50.380,25.403,25.329,29.993,29.655,294.1,,,,
lap,3,1'49.891,25.279,25.486,29.933,29.193,280.9,,,,
lap,4,1'50.064,25.033,25.086,29.831,30.114,279.3,,,,
lap,5,1'48.192,24.844,24.897,29.443,29.008,277.0,,,,
lap,6,1'47.596,24.554,24.637,29.572,28.833,288.2,,,,
lap,7,1'46.869,24.364,24.627,29.301,28.577,286.5,,,,
lap,8,1'47.344,24.421,24.574,29.497,28.852,283.2,,,,
lap,9,1'46.799,24.337,24.434,29.457,28.571,287.3,,,,
lap,10,1'46.304,24.244,24.343,29.262,28.455,290.7,,,,
lap,11,1'46.976,24.778,24.434,29.299,28.465,297.6,,,,
lap,12,1'45.816,24.246,24.201,28.984,28.385,295.9,,,,
lap,13,1'45.584,24.138,24.100,29.026,28.320,289.8,,,,
lap,14,1'45.927,24.057,24.222,29.272,28.376,295.0,,,,
lap,15,1'45.674,24.116,24.235,28.984,28.339,298.5,,,,
lap,16,1'45.070,23.955,24.006,28.938,28.171,299.4,,,,
lap,17,1'44.649,23.847,23.901,28.851,28.050,300.3,,,,
lap,18,1'44.841,24.068,23.957,28.780,28.036,300.3,,,,
lap,19,1'44.868,23.913,23.982,28.822,28.151,300.3,,,,
lap,20,1'45.047,23.977,24.006,28.905,28.159,298.5,,,,
lap,21,1'44.641,23.907,23.878,28.801,28.055,301.2,,,,
lap,22,1'44.656,23.945,23.975,28.669,28.067,300.3,,,,
lap,23,1'44.965,23.997,23.962,28.642,28.364,301.2,,,,
lap,24,1'44.776,24.018,23.888,28.802,28.068,299.4,,,,
lap,25,1'44.693,23.750,23.906,28.756,28.281,301.2,,,,
lap,26,1'45.508,23.936,24.042,29.284,28.246,300.3,,,,
rider,10th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,
run,1,Wet-Soft,Wet-Soft,0,0,,,,,,
lap,1,1'59.199,30.116,27.291,31.423,30.369,214.9,,,,
lap,2,1'51.214,25.841,25.536,30.541,29.296,267.3,,,,
lap,3,1'50.371,25.341,25.194,30.424,29.412,276.2,,,,
lap,4,1'48.730,24.894,24.867,30.099,28.870,271.7,,,,
lap,5,1'48.203,24.697,24.742,30.001,28.763,283.2,,,,
lap,6,1'47.419,24.587,24.700,29.576,28.556,281.6,,,,
lap,7,1'46.726,24.391,24.549,29.365,28.421,287.3,,,,
lap,8,1'46.865,24.502,24.425,29.652,28.286,294.1,,,,
lap,9,1'46.297,24.320,24.412,29.335,28.230,293.2,,,,
lap,10,1'45.627,24.176,24.280,29.083,28.088,292.4,,,,
lap,11,1'45.898,24.216,24.228,29.286,28.168,292.4,,,,
lap,12,1'45.954,24.365,24.276,29.098,28.215,285.7,,,,
lap,13,1'46.659,24.497,24.443,29.244,28.475,288.2,,,,
lap,14,1'46.246,24.430,24.267,29.139,28.410,290.7,,,,
lap,15,1'45.631,24.481,24.133,29.114,27.903,294.1,,,,
lap,16,1'45.162,24.201,24.087,28.921,27.953,294.1,,,,
lap,17,1'44.589,23.969,23.917,28.839,27.864,296.7,,,,
lap,18,1'45.173,24.023,24.046,28.989,28.115,298.5,,,,
lap,19,1'45.194,24.077,23.942,29.049,28.126,295.0,,,,
lap,20,1'44.883,24.325,23.858,28.713,27.987,292.4,,,,
lap,21,1'44.191,23.975,23.742,28.648,27.826,294.1,,,,
lap,22,1'44.104,23.804,23.741,28.746,27.813,300.3,,,,
lap,23,1'44.025,23.692,23.792,28.682,27.859,298.5,,,,
lap,24,1'43.892,23.752,23.856,28.519,27.765,297.6,,,,
lap,25,1'43.877,23.660,23.766,28.586,27.865,302.1,,,,
lap,26,1'45.502,24.014,23.987,29.363,28.138,295.0,,,,
rider,11th,36,Joan,MIR,SUZUKI,SPA,Team,SUZUKI,ECSTAR,,
run,1,Wet-Medium,Wet-Medium,0,0,,,,,,
lap,1,1'58.063,29.808,26.626,31.208,30.421,213.0,,,,
lap,2,1'51.818,25.567,25.645,30.822,29.784,284.1,,,,
lap,3,1'51.361,25.206,25.662,30.992,29.501,280.9,,,,
lap,4,1'48.827,25.041,24.928,29.901,28.957,275.4,,,,
lap,5,1'48.238,24.938,24.662,29.915,28.723,289.8,,,,
lap,6,1'47.653,24.801,24.539,29.688,28.625,280.1,,,,
lap,7,1'48.193,24.539,24.627,30.012,29.015,284.9,,,,
lap,8,1'48.156,25.501,24.579,29.516,28.560,288.2,,,,
lap,9,1'46.485,24.397,24.183,29.348,28.557,289.0,,,,
lap,10,1'45.374,24.296,23.871,29.030,28.177,293.2,,,,
lap,11,1'45.085,24.179,23.810,29.027,28.069,296.7,,,,
lap,12,1'45.114,24.139,23.793,29.034,28.148,301.2,,,,
lap,13,1'45.192,24.066,23.741,29.205,28.180,299.4,,,,
lap,14,1'46.036,24.288,24.190,29.312,28.246,283.2,,,,
lap,15,1'45.247,24.209,23.901,29.042,28.095,294.1,,,,
lap,16,1'44.792,24.096,23.745,28.966,27.985,301.2,,,,
lap,17,1'44.494,23.941,23.682,28.802,28.069,301.2,,,,
lap,18,1'45.101,24.185,23.791,28.866,28.259,302.1,,,,
lap,19,1'46.055,24.153,23.863,29.159,28.880,289.0,,,,
lap,20,1'44.946,24.503,23.851,28.758,27.834,284.9,,,,
lap,21,1'44.559,24.080,23.706,28.699,28.074,294.1,,,,
lap,22,1'43.984,23.971,23.599,28.640,27.774,302.1,,,,
lap,23,1'43.832,23.859,23.553,28.634,27.786,302.1,,,,
lap,24,1'43.991,23.864,23.633,28.684,27.810,296.7,,,,
lap,25,1'43.907,23.802,23.729,28.676,27.700,296.7,,,,
lap,26,1'45.213,23.891,23.682,29.370,28.270,298.5,,,,
rider,12th,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing
run,1,Wet-Soft,Wet-Soft,0,0,,,,,,
lap,1,1'59.037,30.437,26.735,31.356,30.509,226.1,,,,
lap,2,1'51.155,25.767,25.399,30.552,29.437,272.4,,,,
lap,3,1'49.698,25.171,25.153,30.106,29.268,284.1,,,,
lap,4,1'49.150,25.314,24.831,30.026,28.979,263.8,,,,
lap,5,1'48.569,25.060,25.021,29.528,28.960,280.9,,,,
lap,6,1'48.019,25.012,24.605,29.706,28.696,273.2,,,,
lap,7,1'48.648,24.497,25.259,30.017,28.875,285.7,,,,
lap,8,1'47.491,25.355,24.400,29.313,28.423,282.4,,,,
lap,9,1'47.346,24.348,24.451,29.485,29.062,289.0,,,,
lap,10,1'45.577,24.269,24.069,29.003,28.236,287.3,,,,
lap,11,1'45.508,24.268,24.054,28.990,28.196,289.8,,,,
lap,12,1'45.700,24.136,24.024,29.454,28.086,293.2,,,,
lap,13,1'45.038,24.218,24.014,28.728,28.078,289.8,,,,
lap,14,1'45.521,23.988,24.076,29.300,28.157,290.7,,,,
lap,15,1'46.111,24.259,24.192,29.244,28.416,293.2,,,,
lap,16,1'45.287,24.294,23.845,29.034,28.114,290.7,,,,
lap,17,1'45.351,24.045,24.233,28.968,28.105,291.5,,,,
lap,18,1'45.520,24.367,23.991,29.041,28.121,289.8,,,,
lap,19,1'44.930,24.009,23.917,28.851,28.153,292.4,,,,
lap,20,1'45.460,24.454,23.943,28.904,28.159,285.7,,,,
lap,21,1'44.895,24.039,23.936,28.792,28.128,294.1,,,,
lap,22,1'45.207,24.138,24.000,28.879,28.190,291.5,,,,
lap,23,1'45.244,24.466,24.042,28.701,28.035,284.1,,,,
lap,24,1'45.537,24.374,24.134,28.981,28.048,289.8,,,,
lap,25,1'45.891,24.278,24.250,29.025,28.338,290.7,,,,
lap,26,1'46.167,24.453,24.296,29.026,28.392,289.0,,,,
rider,13th,63,Francesco,BAGNAIA,DUCATI,ITA,Pramac,Racing,,,
run,1,Wet-Medium,Wet-Soft,0,0,,,,,,
lap,1,1'58.863,31.176,26.664,30.904,30.119,209.0,,,,
lap,2,1'51.835,25.624,25.514,30.914,29.783,259.6,,,,
lap,3,1'49.840,25.185,25.402,30.164,29.089,265.2,,,,
lap,4,1'48.138,24.911,24.779,29.589,28.859,264.5,,,,
lap,5,1'47.121,24.702,24.658,29.193,28.568,274.7,,,,
lap,6,1'46.776,24.492,24.401,29.349,28.534,273.2,,,,
lap,7,1'46.653,24.322,24.366,29.454,28.511,273.2,,,,
lap,8,1'46.761,24.664,24.349,29.436,28.312,281.6,,,,
lap,9,1'46.819,24.291,24.682,29.299,28.547,283.2,,,,
lap,10,1'46.187,24.240,24.360,29.148,28.439,290.7,,,,
lap,11,1'46.359,24.486,24.222,29.106,28.545,284.9,,,,
lap,12,1'45.881,24.340,24.179,28.926,28.436,290.7,,,,
lap,13,1'45.614,24.223,24.119,28.822,28.450,294.1,,,,
lap,14,1'46.345,24.302,24.292,29.313,28.438,284.9,,,,
lap,15,1'45.490,24.282,23.922,29.029,28.257,284.1,,,,
