0,1,2,3,4,5,6,7,8,9,10,11
rider,10th,35,Cal,CRUTCHLOW,HONDA,GBR,LCR,Honda,CASTROL,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,1'48.629,22.879,33.003,21.486,31.261,277.6,,,,
lap,2,1'41.583,17.266,32.076,21.059,31.182,323.3,,,,
lap,3,1'41.175,17.161,31.886,21.087,31.041,330.2,,,,
lap,4,1'41.228,17.145,31.944,21.089,31.050,329.2,,,,
lap,5,1'41.185,17.278,31.822,21.039,31.046,325.3,,,,
lap,6,1'41.068,17.113,31.852,21.018,31.085,329.2,,,,
lap,7,1'40.877,17.134,31.851,20.939,30.953,325.3,,,,
lap,8,1'40.862,17.128,31.819,20.940,30.975,327.2,,,,
lap,9,1'40.979,17.110,31.877,20.909,31.083,332.3,,,,
lap,10,1'41.071,17.213,31.958,20.860,31.040,322.3,,,,
lap,11,1'41.263,17.088,31.953,20.849,31.373,337.5,,,,
lap,12,1'41.047,16.978,31.969,20.888,31.212,346.1,,,,
lap,13,1'41.468,17.177,32.032,20.987,31.272,339.6,,,,
lap,14,1'41.555,17.206,32.101,20.896,31.352,339.6,,,,
lap,15,1'41.788,17.180,32.180,21.038,31.390,339.6,,,,
lap,16,1'41.894,17.267,32.172,20.949,31.506,339.6,,,,
lap,17,1'41.815,17.250,32.183,20.992,31.390,340.6,,,,
lap,18,1'42.053,17.214,32.422,21.064,31.353,338.5,,,,
lap,19,1'41.700,17.115,32.242,21.029,31.314,337.5,,,,
lap,20,1'42.163,17.220,32.433,21.112,31.398,335.4,,,,
lap,21,1'42.955,17.513,32.582,21.255,31.605,336.4,,,,
lap,22,1'43.044,17.396,32.509,21.154,31.985,335.4,,,,
lap,23,1'42.936,17.332,32.656,21.168,31.780,339.6,,,,
lap,24,1'43.321,17.311,32.868,21.232,31.910,341.7,,,,
rider,11th,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'48.116,22.995,32.675,21.235,31.211,293.4,,,,
lap,2,1'41.464,17.424,31.925,20.973,31.142,316.7,,,,
lap,3,1'41.463,17.543,31.882,20.892,31.146,299.1,,,,
lap,4,1'40.864,17.272,31.871,20.846,30.875,313.9,,,,
lap,5,1'40.613,17.221,31.671,20.828,30.893,324.3,,,,
lap,6,1'40.593,17.211,31.663,20.850,30.869,330.2,,,,
lap,7,1'40.659,17.158,31.612,20.969,30.920,316.7,,,,
lap,8,1'40.335,17.044,31.533,20.841,30.917,326.2,,,,
lap,9,1'40.752,17.169,31.658,20.889,31.036,333.3,,,,
lap,10,1'40.992,17.307,31.681,20.901,31.103,327.2,,,,
lap,11,1'41.292,17.539,31.825,20.876,31.052,338.5,,,,
lap,12,1'41.011,17.240,31.837,20.916,31.018,327.2,,,,
lap,13,1'41.209,17.351,31.809,20.835,31.214,337.5,,,,
lap,14,1'41.347,17.466,31.764,20.958,31.159,322.3,,,,
lap,15,1'41.720,17.323,32.167,20.915,31.315,333.3,,,,
lap,16,1'41.367,17.341,31.859,20.857,31.310,340.6,,,,
lap,17,1'43.298,18.426,32.103,21.089,31.680,345.0,,,,
lap,18,1'42.620,17.668,32.288,21.087,31.577,327.2,,,,
lap,19,1'42.815,17.461,32.469,21.222,31.663,340.6,,,,
lap,20,1'42.669,17.658,32.294,21.032,31.685,336.4,,,,
lap,21,1'42.964,17.588,32.372,21.288,31.716,338.5,,,,
lap,22,1'43.498,17.549,32.867,21.236,31.846,340.6,,,,
lap,23,1'43.013,17.578,32.458,21.206,31.771,334.3,,,,
lap,24,1'43.429,17.579,32.490,21.345,32.015,330.2,,,,
rider,12th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'47.181,22.187,32.549,21.128,31.317,295.8,,,,
lap,2,1'42.190,17.640,32.045,21.091,31.414,326.2,,,,
lap,3,1'41.371,17.330,31.883,21.016,31.142,331.2,,,,
lap,4,1'41.745,17.370,32.276,21.030,31.069,334.3,,,,
lap,5,1'40.931,17.276,31.738,20.941,30.976,335.4,,,,
lap,6,1'41.157,17.254,31.840,21.025,31.038,329.2,,,,
lap,7,1'40.873,17.185,31.804,20.876,31.008,335.4,,,,
lap,8,1'40.828,17.233,31.748,20.863,30.984,326.2,,,,
lap,9,1'41.058,17.133,31.709,20.757,31.459,338.5,,,,
lap,10,1'41.041,17.170,31.926,20.882,31.063,337.5,,,,
lap,11,1'41.435,17.257,31.850,20.847,31.481,338.5,,,,
lap,12,1'41.344,17.318,31.966,20.909,31.151,326.2,,,,
lap,13,1'41.477,17.276,31.971,20.971,31.259,333.3,,,,
lap,14,1'41.555,17.272,32.055,20.994,31.234,333.3,,,,
lap,15,1'41.794,17.205,32.191,21.047,31.351,338.5,,,,
lap,16,1'41.832,17.348,32.148,21.003,31.333,329.2,,,,
lap,17,1'41.915,17.322,32.362,20.974,31.257,324.3,,,,
lap,18,1'42.049,17.435,32.167,21.050,31.397,327.2,,,,
lap,19,1'42.057,17.376,32.163,21.067,31.451,336.4,,,,
lap,20,1'42.488,17.334,32.406,21.146,31.602,336.4,,,,
lap,21,1'42.536,17.354,32.456,21.201,31.525,336.4,,,,
lap,22,1'43.057,17.415,32.512,21.247,31.883,332.3,,,,
lap,23,1'43.361,17.489,32.566,21.283,32.023,338.5,,,,
lap,24,1'43.548,17.460,32.706,21.312,32.070,333.3,,,,
rider,13th,73,Alex,MARQUEZ,HONDA,SPA,Repsol,Honda,Team,,
run,1,Slick-Medium,Slick-Soft,0,0,,,,,,
lap,1,1'48.072,22.423,32.742,21.349,31.558,294.2,,,,
lap,2,1'42.066,17.623,32.137,21.050,31.256,313.9,,,,
lap,3,1'41.498,17.457,31.959,21.011,31.071,326.2,,,,
lap,4,1'41.498,17.191,32.132,20.977,31.198,327.2,,,,
lap,5,1'41.307,17.247,31.920,21.021,31.119,331.2,,,,
lap,6,1'41.271,17.189,31.965,20.979,31.138,335.4,,,,
lap,7,1'41.338,17.233,32.011,20.986,31.108,338.5,,,,
lap,8,1'41.162,17.204,32.013,20.827,31.118,340.6,,,,
lap,9,1'41.031,17.090,31.931,20.866,31.144,345.0,,,,
lap,10,1'41.666,17.213,31.998,20.993,31.462,342.8,,,,
lap,11,1'41.376,17.175,32.068,20.905,31.228,341.7,,,,
lap,12,1'41.776,17.209,32.115,20.951,31.501,345.0,,,,
lap,13,1'41.556,17.217,32.114,20.848,31.377,342.8,,,,
lap,14,1'41.673,17.158,32.094,20.841,31.580,345.0,,,,
lap,15,1'41.866,17.143,32.140,21.086,31.497,343.9,,,,
lap,16,1'42.066,17.332,32.256,20.938,31.540,342.8,,,,
lap,17,1'41.913,17.231,32.166,21.023,31.493,345.0,,,,
lap,18,1'41.790,17.157,32.239,21.000,31.394,343.9,,,,
lap,19,1'42.854,17.272,32.389,21.632,31.561,345.0,,,,
lap,20,1'42.279,17.227,32.298,21.099,31.655,342.8,,,,
lap,21,1'42.244,17.252,32.299,21.125,31.568,343.9,,,,
lap,22,1'42.511,17.225,32.403,21.117,31.766,345.0,,,,
lap,23,1'42.491,17.327,32.401,21.069,31.694,343.9,,,,
lap,24,1'43.199,17.428,32.566,21.285,31.920,345.0,,,,
rider,14th,27,Iker,LECUONA,KTM,SPA,Red,Bull,KTM,Tech,3
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,1'49.080,23.184,32.868,21.576,31.452,263.4,,,,
lap,2,1'42.025,17.561,32.133,21.090,31.241,318.5,,,,
lap,3,1'41.632,17.531,32.034,20.874,31.193,322.3,,,,
lap,4,1'41.207,17.238,31.797,20.955,31.217,337.5,,,,
lap,5,1'41.637,17.383,31.946,21.071,31.237,337.5,,,,
lap,6,1'41.720,17.251,31.848,21.009,31.612,338.5,,,,
lap,7,1'41.350,17.261,31.809,21.004,31.276,338.5,,,,
lap,8,1'41.337,17.218,31.878,20.965,31.276,339.6,,,,
lap,9,1'41.941,17.293,32.058,21.184,31.406,336.4,,,,
lap,10,1'41.863,17.431,32.151,21.056,31.225,334.3,,,,
lap,11,1'42.315,17.488,32.150,21.117,31.560,331.2,,,,
lap,12,1'41.856,17.428,31.954,20.953,31.521,335.4,,,,
lap,13,1'42.147,17.402,32.155,21.129,31.461,335.4,,,,
lap,14,1'42.378,17.407,32.278,21.218,31.475,335.4,,,,
lap,15,1'42.320,17.456,32.299,21.128,31.437,333.3,,,,
lap,16,1'42.549,17.467,32.346,21.150,31.586,326.2,,,,
lap,17,1'42.548,17.374,32.229,21.284,31.661,336.4,,,,
lap,18,1'42.611,17.428,32.327,21.222,31.634,332.3,,,,
lap,19,1'42.818,17.618,32.433,21.133,31.634,334.3,,,,
lap,20,1'42.745,17.446,32.383,21.175,31.741,334.3,,,,
lap,21,1'42.682,17.409,32.352,21.182,31.739,335.4,,,,
lap,22,1'42.967,17.436,32.443,21.284,31.804,335.4,,,,
lap,23,1'43.056,17.445,32.455,21.313,31.843,336.4,,,,
lap,24,1'43.458,17.459,32.517,21.476,32.006,336.4,,,,
rider,15th,53,Tito,RABAT,DUCATI,SPA,Esponsorama,Racing,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,1'49.651,23.322,32.937,21.537,31.855,284.9,,,,
lap,2,1'42.256,17.537,32.050,21.171,31.498,326.2,,,,
lap,3,1'41.810,17.595,31.944,21.124,31.147,335.4,,,,
lap,4,1'41.264,17.182,31.799,21.054,31.229,340.6,,,,
lap,5,1'41.528,17.325,31.807,20.992,31.404,335.4,,,,
lap,6,1'41.358,17.379,31.782,21.015,31.182,334.3,,,,
lap,7,1'41.387,17.236,31.893,21.047,31.211,341.7,,,,
lap,8,1'41.662,17.246,31.910,21.125,31.381,331.2,,,,
lap,9,1'41.466,17.196,31.809,21.008,31.453,330.2,,,,
lap,10,1'41.788,17.279,31.992,21.185,31.332,334.3,,,,
lap,11,1'43.296,17.351,32.085,22.138,31.722,328.2,,,,
lap,12,1'41.904,17.364,31.967,21.062,31.511,336.4,,,,
lap,13,1'41.971,17.292,32.031,21.041,31.607,335.4,,,,
lap,14,1'41.819,17.283,32.140,21.021,31.375,338.5,,,,
lap,15,1'42.231,17.236,32.288,21.262,31.445,331.2,,,,
lap,16,1'42.916,17.755,32.392,21.256,31.513,336.4,,,,
lap,17,1'42.044,17.300,32.160,21.152,31.432,334.3,,,,
lap,18,1'42.652,17.379,32.376,21.233,31.664,333.3,,,,
lap,19,1'42.827,17.494,32.365,21.214,31.754,330.2,,,,
lap,20,1'42.737,17.470,32.315,21.255,31.697,336.4,,,,
lap,21,1'42.619,17.289,32.372,21.309,31.649,342.8,,,,
lap,22,1'43.095,17.358,32.519,21.332,31.886,335.4,,,,
lap,23,1'42.880,17.409,32.432,21.183,31.856,338.5,,,,
lap,24,1'43.297,17.287,32.470,21.533,32.007,341.7,,,,
rider,16th,38,Bradley,SMITH,APRILIA,GBR,Aprilia,Racing,Team,Gresini,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,1'49.700,23.464,33.043,21.630,31.563,292.6,,,,
