0,1,2,3,4,5,6,7,8,9,10
lap,10,1'59.141,28.780,26.405,32.958,30.998,212.6,,,
rider,Niccolò,ANTONELL,SIC58,Squadra,Corse,ITA,22nd,23,,
lap,1,4'28.679,37.529,29.346,35.660,32.408,,,,
lap,2,2'01.265,28.821,27.236,34.088,31.120,205.6,,,
lap,3,4'04.500,P,2'27.186,30.121,34.736,32.457,207.3,,
lap,4,10'28.458,37.106,27.486,34.079,31.042,,,,
lap,5,1'59.133,28.562,26.475,33.452,30.644,207.7,,,
lap,6,2'03.175,28.390,26.235,37.900*,30.650,206.8,,,
lap,7,1'57.940,28.284,26.058,33.196,30.402,208.1,,,
lap,8,4'37.677,28.218,25.877,32.675,3'10.907,208.6,,,
lap,9,2'07.353,P,31.533,27.881,34.853,33.086,186.0,,
rider,Gabriel,RODRIGO,Kömmerling,Gresini,MARG,23rd,2,,,
lap,1,4'37.809,42.489,30.946,36.241,33.748,,,,
lap,2,2'04.701,29.139,28.809,34.569,32.184,205.6,,,
lap,3,2'03.034,29.415*,27.536,34.187,31.896,206.8,,,
lap,4,2'00.299,28.304,26.733,33.810,31.452,208.1,,,
lap,5,1'58.715,28.313,26.513,33.196,30.693,207.7,,,
lap,6,2'05.187,P,28.495,27.137,34.275,35.280,208.1,,
lap,7,16'48.759,43.073,28.702,33.849,31.306,,,,
lap,8,1'59.430,28.438,26.492,33.262,31.238,207.3,,,
lap,9,1'59.188,28.326,26.402,33.250,31.210,207.7,,,
lap,10,1'57.967,28.235,26.348,32.823,30.561,206.8,,,
rider,24th,73,Maximilian,KOFLER,CIP,Green,Power,AUT,,
lap,1,3'09.461,37.515,29.867,35.922,34.066,,,,
lap,2,2'06.496,30.054,28.851,34.911,32.680,209.0,,,
lap,3,2'04.198,29.537,27.675,34.656,32.330,208.6,,,
lap,4,2'01.901,28.882*,27.922,33.874,31.223,210.3,,,
lap,5,2'00.721,28.201,26.962,34.099,31.459,213.0,,,
lap,6,2'00.713,28.635*,26.870,33.987,31.221,209.9,,,
lap,7,1'59.765,28.286*,26.521,33.551,31.407,211.2,,,
lap,8,1'58.770,28.232,26.099,33.373,31.066,208.1,,,
