0,1,2,3,4,5,6,7,8,9,10,11
lap,12,1'40.562,22.800,22.405,27.506,27.851,294.1,,,,
lap,13,1'37.479,22.037,22.979,26.802,25.661,297.6,,,,
lap,14,1'43.912,P,23.951,22.713,26.960,30.288,288.2,,,
run,2,Slick-Soft,Slick-Soft,14,0,,,,,,
lap,15,4'20.258,32.883,23.510,27.236,25.871,,,,,
lap,16,1'37.177,21.984,22.604,26.749,25.840,301.2,,,,
lap,17,1'36.364,22.021,22.191,26.394,25.758,304.9,,,,
rider,17th,6,Stefan,BRADL,HONDA,GER,Repsol,Honda,Team,,
run,1,Wet-Soft,Wet-Soft,0,0,,,,,,
lap,1,10'39.537,35.045,25.729,30.929,28.479,,,,,
lap,2,1'45.052,24.491,24.285,28.803,27.473,267.3,,,,
lap,3,1'43.290,23.566,23.946,28.425,27.353,289.8,,,,
lap,4,1'42.753,23.447,23.731,28.247,27.328,288.2,,,,
lap,5,1'48.221,P,23.993,24.392,29.112,30.724,286.5,,,
run,2,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,6,5'51.431,35.076,25.055,30.027,28.760,,,,,
lap,7,1'42.457,23.628,23.688,28.069,27.072,280.9,,,,
lap,8,1'39.684,23.220,23.370,27.181,25.913,288.2,,,,
lap,9,1'38.700,22.554,23.450,26.958,25.738,292.4,,,,
lap,10,1'37.261,22.377,22.482,26.734,25.668,298.5,,,,
lap,11,1'36.478,22.133,22.390,26.458,25.497,303.1,,,,
lap,12,1'41.113,22.123,22.538,30.675,25.777,301.2,,,,
lap,13,1'42.464,P,22.874,22.622,26.902,30.066,295.9,,,
run,3,Slick-Soft,Slick-Soft,8,8,,,,,,
lap,14,7'48.153,33.933,23.344,30.587,28.067,,,,,
lap,15,1'39.958,23.233,23.218,27.355,26.152,290.7,,,,
lap,16,1'38.725,22.573,22.719,27.258,26.175,304.9,,,,
rider,18th,38,Bradley,SMITH,APRILIA,GBR,Aprilia,Racing,Team,Gresini,
run,1,Wet-Medium,Wet-Medium,0,0,,,,,,
