0,1,2,3,4,5,6,7,8,9
lap,6,1'42.154,24.341,22.473,28.629,26.711*,259.0,,
lap,7,1'40.810,23.753,22.367,28.146,26.544,256.3,,
lap,8,1'39.886,23.559,22.218,27.889,26.220,256.3,,
lap,9,1'40.275,23.365,22.216,27.863,26.831,261.0,,
lap,10,1'39.331,23.274,22.181,27.800,26.076,257.6,,
lap,11,1'38.972,23.133,22.204,27.646,25.989,259.6,,
lap,12,1'39.065,23.161,22.212,27.777,25.915,261.7,,
lap,13,1'38.964,23.171,22.225,27.628,25.940,263.1,,
lap,14,1'38.879,23.024,22.174,27.771,25.910,260.3,,
lap,15,1'38.637,22.984,22.183,27.652,25.818,259.6,,
lap,16,1'38.541,22.940,22.158,27.555,25.888,261.0,,
lap,17,1'38.338,23.016,22.198,27.397,25.727,261.7,,
lap,18,1'38.897,23.146,22.094,27.779,25.878,259.6,,
lap,19,1'38.157,22.981,22.127,27.342,25.707,260.3,,
lap,20,1'38.149,22.930,22.055,27.454,25.710,259.6,,
lap,21,1'37.999,22.961,22.073,27.333,25.632,260.3,,
lap,22,1'37.971,22.922,22.124,27.280,25.645,260.3,,
lap,23,1'38.163,23.036,22.128,27.321,25.678,259.0,,
lap,24,1'39.289,23.008,22.816,27.652,25.813,261.0,,
lap,25,1'39.064,23.044,22.536,27.732,25.752,261.7,,
rider,Enea,BASTIANINI,Italtrans,Racing,Team,ITA,11th,33,
lap,1,1'57.419,30.394,25.674,31.666,29.685,183.9,,
lap,2,1'49.189,25.974,23.749,30.573,28.893,259.6,,
lap,3,1'46.539,25.372,23.252,29.683,28.232,251.1,,
lap,4,1'44.920,24.291,22.933,29.535,28.161,261.0,,
lap,5,1'43.373,24.253,22.771,29.075,27.274,257.6,,
lap,6,1'43.099,24.184,22.629,29.021,27.265,257.0,,
lap,7,1'41.706,23.877,22.495,28.530,26.804,256.3,,
lap,8,1'41.183,23.559,22.550,28.587,26.487,257.0,,
lap,9,1'40.433,23.262,22.518,28.158,26.495,257.6,,
lap,10,1'39.910,23.157,22.328,27.936,26.489,257.0,,
lap,11,1'39.974,23.067,22.513,27.899,26.495,259.0,,
lap,12,1'39.704,22.890,22.551,27.928,26.335,261.0,,
lap,13,1'38.629,22.765,22.195,27.585,26.084,261.0,,
lap,14,1'38.317,22.813,22.111,27.388,26.005,261.0,,
lap,15,1'38.542,22.791,22.128,27.345,26.278,257.0,,
lap,16,1'38.225,22.760,22.208,27.415,25.842,258.3,,
lap,17,1'37.863,22.819,22.099,27.222,25.723,257.6,,
lap,18,1'37.930,22.620,22.082,27.252,25.976,258.3,,
lap,19,1'39.592,22.597,22.031,29.058,25.906*,258.3,,
lap,20,1'37.611,22.738,22.073,27.168,25.632,257.6,,
lap,21,1'37.392,22.552,22.013,27.106,25.721,259.6,,
lap,22,1'37.540,22.599,22.041,27.102,25.798,260.3,,
lap,23,1'37.854,22.819,22.005,27.316,25.714,258.3,,
lap,24,1'37.692,22.506,21.967,27.264,25.955,260.3,,
lap,025,1'37.732,22.594,21.911,27.370,25.857,262.4,,
rider,Hector,GARZO,Flexbox,HP,40,SPA,12th,40,
lap,1,1'59.498,30.722,26.372,32.478,29.926,186.3,,
lap,2,1'50.158,26.363,24.466,30.511,28.818,254.3,,
lap,3,1'49.143,25.808,23.730,30.183,29.422,255.6,,
lap,4,1'44.216,24.725,23.430,29.067,26.994,253.0,,
lap,5,1'42.325,24.183,22.550,28.611,26.981,253.7,,
lap,6,1'43.733,24.212,23.111,28.835,27.575,254.3,,
lap,7,1'41.557,23.698,22.606,28.540,26.713,251.8,,
lap,8,1'40.653,23.247,22.603,28.040,26.763,253.0,,
lap,9,1'39.869,23.407,22.325,27.985,26.152,257.0,,
lap,10,1'39.055,23.323,22.158,27.541,26.033,255.6,,
lap,11,1'39.020,23.159,22.280,27.544,26.037,258.3,,
lap,12,1'39.181,22.966,22.378,27.712,26.125,257.6,,
lap,13,1'38.482,22.768,22.085,27.579,26.050,256.3,,
lap,14,1'38.441,23.038,22.188,27.485,25.730,263.8,,
lap,15,1'38.390,22.868,22.133,27.397,25.992,253.7,,
lap,16,1'38.723,23.162,22.196,27.436,25.929,259.0,,
lap,17,1'38.384,23.080,22.112,27.411,25.781,257.6,,
lap,18,1'38.097,22.929,22.057,27.374,25.737,257.6,,
lap,19,1'38.323,22.959,22.092,27.390,25.882,256.3,,
lap,20,1'38.176,22.987,22.160,27.340,25.689,257.6,,
lap,21,1'38.156,22.818,22.100,27.497,25.741,255.0,,
lap,22,1'38.334,23.076,22.308,27.310,25.640,255.0,,
lap,23,1'37.950,22.846,22.000,27.397,25.707,252.4,,
lap,24,1'37.709,22.799,22.061,27.275,25.574,253.7,,
lap,25,1'37.985,22.886,22.059,27.389,25.651,255.6,,
rider,Marcos,RAMIREZ,Tennor,American,RaciSPA,13th,42,,
lap,1,1'58.949,31.026,26.169,32.020,29.734,197.8,,
lap,2,1'48.854,26.193,23.888,30.098,28.675,257.0,,
lap,3,1'46.078,25.523,23.355,29.102,28.098,263.1,,
lap,4,1'44.687,24.722,23.057,28.944,27.964,260.3,,
lap,5,1'45.359,25.607,22.706,29.387,27.659,261.7,,
lap,6,1'42.960,24.761,22.768,28.543,26.888,261.0,,
lap,7,1'41.502,24.171,22.454,28.276,26.601,257.0,,
lap,8,1'41.035,23.859,22.375,28.230,26.571,257.0,,
lap,9,1'39.945,23.661,22.197,27.833,26.254,257.6,,
lap,10,1'39.560,23.524,22.178,27.734,26.124,257.0,,
lap,11,1'39.315,23.284,22.100,27.579,26.352,258.3,,
lap,12,1'39.275,23.098,22.061,27.921,26.195,261.0,,
lap,13,1'38.796,23.044,22.047,27.638,26.067,263.1,,
lap,14,1'38.645,23.018,22.067,27.625,25.935,261.0,,
lap,15,1'38.589,23.094,22.045,27.511,25.939,261.7,,
lap,16,1'38.763,23.189,22.159,27.507,25.908,261.0,,
lap,17,1'38.363,23.093,22.040,27.431,25.799,260.3,,
lap,18,1'38.126,22.983,22.005,27.410,25.728,260.3,,
lap,19,1'38.302,22.895,22.031,27.539,25.837,259.0,,
lap,20,1'38.852,23.404,22.105,27.511,25.832,258.3,,
lap,21,1'38.168,22.970,21.894,27.472,25.832,261.0,,
lap,22,1'38.272,22.993,22.121,27.428,25.730,260.3,,
lap,23,1'37.864,22.877,22.010,27.294,25.683,261.0,,
lap,24,1'37.743,22.915,21.923,27.261,25.644,261.0,,
lap,25,1'38.069,22.973,21.931,27.417,25.748,261.0,,
rider,Stefano,MANZI,MV,Agusta,Forward,R,ITA,14th,62
lap,1,1'55.766,29.091,25.172,32.003,29.500,198.2,,
lap,2,1'50.604,26.069,24.941,30.806,28.788,254.3,,
lap,3,1'46.506,25.119,23.642,29.412,28.333,253.7,,
lap,4,1'44.598,24.250,23.076,29.529,27.743,256.3,,
lap,5,1'42.283,23.805,22.833,28.623,27.022,256.3,,
lap,6,1'41.999,23.586,22.627,28.386,27.400,255.0,,
lap,7,1'41.560,23.716,22.631,28.198,27.015*,253.7,,
lap,8,1'41.021,23.477,22.588,28.098,26.858*,253.0,,
lap,9,1'41.091,23.652,22.487,28.128,26.824,254.3,,
lap,10,1'40.829,23.420,22.517,28.251,26.641,255.0,,
lap,11,1'39.740,23.222,22.417,27.740,26.361,255.6,,
lap,12,1'39.840,23.204,22.390,27.661,26.585,257.0,,
lap,13,1'39.869,23.224,22.537,27.901,26.207,253.7,,
lap,14,1'39.130,22.962,22.220,27.723,26.225,257.6,,
lap,15,1'41.606,24.907,22.559,27.681,26.459,257.0,,
lap,16,1'38.855,23.075,22.371,27.399,26.010,257.0,,
lap,17,1'38.282,22.884,22.231,27.328,25.839,256.3,,
